row_id,coun_ID,is_urban,age,age_grp,female,married,religion_Id,relationship_to_hh_head_ID,education_level,literacy,employment_category_last_year_Id,employment_type_last_year_Id,share_hh_income_provided,income_government_last_year,income_own_business_last_year,income_private_sector_last_year,income_public_sector_last_year,num_times_borrowed_last_year,formal_savings,informal_savings,cash_property_savings,has_insurance,has_investment,num_shocks_last_year,avg_shock_strength_last_year,borrowed_for_emergency_last_year,borrowed_for_daily_expenses_last_year,borrowed_for_home_or_biz_last_year,phone_technology,can_text,can_use_internet,can_make_transaction,phone_ownership,advanced_phone_use,reg_bank_acct,reg_mm_acct,reg_formal_nbfi_account,financially_included,active_bank_user,active_mm_user,active_formal_nbfi_user,active_informal_nbfi_user,nonreg_active_mm_user,num_formal_institutions_last_year,num_informal_institutions_last_year,num_financial_activities_last_year,poverty_probability,type
1450,5,True,59,40+,True,False,5,2,0,False,3,3,2,False,False,True,False,0,False,True,True,False,False,3,4.666666667,False,False,False,2,False,False,False,2,True,False,True,False,True,False,False,False,False,False,1,0,1,0,test
1451,3,False,27,19-30,False,True,1,2,0,False,1,5,5,False,False,False,False,2,False,False,True,False,False,2,5,True,False,False,2,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1452,1,False,77,40+,True,False,4,1,1,False,4,2,1,False,False,False,False,0,False,False,False,False,False,1,4,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1453,1,False,18,15-18,False,False,4,5,2,True,2,2,1,False,False,False,False,2,False,False,True,False,False,0,0,True,False,False,0,True,True,True,0,False,False,False,False,False,False,False,False,False,True,1,0,1,0,test
1454,7,False,80,40+,True,False,5,2,1,False,1,1,5,False,False,False,False,1,False,True,True,False,False,3,5,True,True,False,0,False,False,False,1,False,False,False,False,False,False,False,False,True,True,1,1,1,0,test
1455,4,True,38,30-40,False,True,5,2,1,False,1,5,5,False,True,False,False,2,True,False,False,False,True,4,1,False,False,False,1,True,False,False,2,False,True,False,False,True,True,False,False,True,False,1,1,2,0,test
1456,3,False,31,40+,True,False,5,6,2,True,1,1,3,False,True,True,False,1,False,True,True,False,True,3,2.666666667,False,False,True,2,True,False,True,2,False,False,True,False,True,False,True,False,True,False,1,1,3,0,test
1457,6,False,35,30-40,False,True,4,4,1,True,1,4,4,False,False,True,False,0,False,False,False,False,False,0,0,False,False,False,1,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1458,2,False,26,19-30,True,True,3,6,1,False,2,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1459,5,False,67,40+,False,False,1,2,1,False,1,5,5,False,True,False,False,3,False,False,False,False,True,3,5,False,False,False,2,True,False,True,2,False,False,True,True,True,False,True,True,False,False,2,0,2,0,test
1460,3,True,41,40+,False,True,4,2,1,True,1,5,4,False,True,False,False,0,False,False,False,False,True,1,5,False,False,False,2,True,False,False,2,False,False,False,False,False,False,False,False,False,True,1,0,2,0,test
1461,4,False,45,40+,False,False,5,2,1,True,1,4,5,False,True,False,False,1,False,False,True,False,True,1,3,False,False,True,2,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1462,3,False,26,19-30,True,False,4,2,1,True,3,3,2,False,True,False,False,1,False,False,True,False,False,1,1,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1463,6,False,38,30-40,False,True,4,2,0,False,1,1,2,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1464,7,False,53,40+,True,True,5,6,1,False,2,2,2,False,False,False,False,0,False,False,True,False,True,1,5,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,True,False,0,1,0,0,test
1465,5,False,30,19-30,True,False,5,6,1,True,1,5,2,False,True,False,False,1,True,False,False,False,False,1,4,False,False,True,2,True,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,3,0,test
1466,6,True,17,15-18,True,False,4,6,2,True,2,2,1,False,False,False,False,1,False,False,True,False,False,0,0,True,True,False,0,True,True,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1467,7,False,70,40+,True,False,5,2,0,False,3,3,5,False,False,False,False,0,False,False,False,False,False,2,4,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1468,7,True,39,30-40,True,True,5,2,0,False,1,1,5,False,False,False,False,0,True,False,True,False,True,3,5,False,False,False,1,True,False,True,2,False,False,False,False,False,False,False,False,False,True,1,0,2,0,test
1469,5,True,23,19-30,False,False,5,5,1,True,1,1,4,False,False,True,False,1,True,False,False,False,False,2,1.5,True,False,False,1,True,True,True,2,True,True,True,False,True,True,True,False,False,False,2,0,6,0,test
1470,5,False,17,15-18,False,False,5,5,2,False,2,2,1,False,True,False,False,3,False,True,True,True,True,3,4.333333333,False,True,True,0,False,False,True,1,True,False,False,True,True,False,False,False,False,False,1,0,1,0,test
1471,6,False,18,15-18,False,False,4,5,0,False,1,1,2,True,False,False,False,0,False,False,False,False,False,0,0,False,False,False,2,True,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1472,1,True,17,15-18,True,False,3,5,2,True,2,2,1,False,False,False,False,0,False,False,False,False,False,0,0,False,False,False,0,True,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1473,7,False,35,30-40,True,True,5,6,1,True,2,2,2,False,False,False,False,2,False,True,True,False,True,2,4.5,True,False,False,2,False,False,True,2,False,False,True,False,True,False,True,False,False,False,1,0,1,0,test
1474,1,True,25,19-30,True,True,4,6,3,True,2,2,4,False,False,False,False,0,True,False,False,False,True,1,3,False,False,False,1,False,False,False,2,True,True,True,False,True,True,False,False,False,False,2,0,2,0,test
1475,5,True,21,19-30,True,False,5,2,2,True,1,1,2,False,False,True,False,2,True,False,False,False,True,0,0,True,False,True,3,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,6,0,test
1476,1,False,70,40+,True,False,4,2,0,False,4,2,1,False,False,False,False,0,False,True,False,False,False,2,5,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1477,4,False,60,40+,True,False,5,2,0,False,1,1,5,False,True,False,False,0,False,False,True,False,True,0,0,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,True,False,1,1,1,0,test
1478,2,False,30,19-30,True,True,3,6,0,False,2,2,2,False,False,False,False,0,True,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
1479,7,True,19,40+,False,False,5,5,2,True,2,2,1,False,False,False,False,0,False,False,False,False,False,3,2.666666667,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1480,4,True,48,40+,True,True,5,4,2,True,5,2,3,False,False,False,False,2,True,False,False,False,True,0,0,True,False,True,3,True,True,True,2,True,True,False,False,True,True,False,False,False,False,1,0,4,0,test
1481,5,False,32,30-40,False,False,5,5,3,True,1,1,3,False,False,False,False,2,True,False,True,True,True,1,2,False,False,True,3,True,True,True,2,True,False,True,False,True,False,True,False,False,False,1,0,6,0,test
1482,3,False,45,40+,False,True,5,2,1,True,1,1,4,False,True,True,False,0,False,False,True,False,False,2,1.5,False,False,False,0,True,False,True,1,False,False,False,False,False,False,False,False,False,False,0,0,8,0,test
1483,4,False,25,19-30,True,True,4,6,0,False,2,2,3,False,False,False,False,0,False,False,False,False,False,3,3,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1484,3,False,24,19-30,True,False,5,5,2,True,1,4,1,False,False,True,False,0,False,False,False,False,False,0,0,False,False,False,3,True,True,True,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1485,5,False,34,30-40,True,True,5,6,2,True,2,2,2,False,False,False,False,3,False,False,False,False,False,1,5,True,True,False,0,True,False,True,1,False,False,True,False,True,False,False,False,False,False,0,0,0,0,test
1486,5,False,49,40+,False,True,5,2,1,True,1,1,5,False,True,False,False,0,True,False,True,False,True,3,5,False,False,False,1,True,False,True,2,False,True,True,False,True,True,True,False,False,False,2,0,4,0,test
1487,5,True,27,19-30,False,False,5,5,3,True,1,1,2,False,False,False,False,2,True,True,False,False,True,2,3.5,False,False,True,2,True,True,True,2,True,True,True,False,True,False,True,False,True,False,1,1,5,0,test
1488,3,False,40,30-40,True,True,5,6,1,True,1,5,2,False,True,False,False,1,False,True,True,True,True,1,4,False,True,True,2,True,False,False,2,False,False,True,False,True,False,True,False,True,False,1,1,3,0,test
1489,5,False,32,30-40,True,False,5,6,1,True,1,4,4,False,True,False,False,0,True,True,True,False,True,1,5,False,False,False,1,True,False,True,2,False,False,True,False,True,False,True,False,True,False,1,1,4,0,test
1490,3,False,46,40+,False,True,5,2,1,True,1,5,5,False,False,False,False,2,True,False,True,True,False,2,5,False,True,False,3,True,True,True,2,True,True,True,False,True,False,True,False,False,False,1,0,3,0,test
1491,2,False,32,30-40,False,False,3,2,2,True,5,2,5,False,False,False,False,0,True,False,False,False,False,0,0,False,False,False,3,True,True,True,2,True,True,False,False,True,True,False,False,False,False,1,0,1,0,test
1492,7,True,49,40+,False,True,5,2,3,True,1,4,5,True,False,False,True,2,True,True,True,False,True,4,5,True,True,True,2,True,True,True,2,False,True,True,False,True,True,True,False,True,False,2,1,8,0,test
1493,1,False,23,19-30,False,False,4,5,3,True,2,2,1,False,False,False,False,0,False,False,False,False,False,1,4,False,False,False,3,True,True,True,2,True,False,False,False,False,False,False,False,False,True,1,0,1,0,test
1494,6,True,68,40+,True,True,4,6,0,False,2,2,4,False,False,False,False,0,False,True,True,False,False,0,0,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,True,False,0,1,0,0,test
1495,6,True,46,40+,True,False,4,1,1,False,1,5,1,False,True,False,False,0,False,False,False,False,False,1,4,False,False,False,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1496,1,True,29,19-30,True,True,4,6,2,True,2,2,1,False,False,False,False,3,False,False,False,False,False,1,2,False,False,False,2,False,False,True,2,True,False,True,False,True,False,True,False,False,False,1,0,2,0,test
1497,7,False,32,30-40,False,True,5,2,1,False,1,1,5,False,False,False,False,2,False,False,True,False,True,3,5,True,True,True,0,False,False,False,1,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1498,1,False,31,40+,False,False,4,5,2,True,1,1,2,False,False,False,False,1,False,False,False,False,False,1,5,True,False,False,2,True,False,False,2,True,True,False,False,True,True,False,False,False,True,2,0,1,0,test
1499,4,False,50,40+,False,True,4,2,0,False,1,5,5,False,True,False,False,0,False,False,True,False,True,3,4.666666667,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1500,7,False,35,30-40,True,True,4,6,1,True,1,5,3,False,True,False,False,1,True,True,True,False,True,3,3,False,False,True,2,True,False,True,2,False,False,True,False,True,False,True,False,True,False,1,1,4,0,test
1501,7,False,69,40+,False,False,5,2,2,True,1,1,5,False,False,False,False,0,False,False,True,False,False,1,4,False,False,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1502,2,True,75,40+,False,False,3,2,3,True,4,2,3,True,False,False,False,1,False,False,False,False,False,0,0,False,False,False,3,True,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
1503,1,False,51,40+,True,True,4,6,2,True,2,2,1,False,False,False,False,1,False,False,False,False,False,0,0,False,False,False,2,True,False,False,2,False,False,False,False,False,False,False,False,False,False,2,0,1,0,test
1504,2,False,25,19-30,False,True,3,5,3,True,1,4,2,False,False,True,False,1,True,False,False,False,False,0,0,True,False,False,3,True,True,True,2,True,True,False,False,True,True,False,False,False,False,1,0,1,0,test
1505,3,False,19,40+,True,False,5,6,1,False,1,5,1,False,True,False,False,1,False,False,True,False,True,0,0,True,False,False,0,False,False,True,1,False,False,True,False,True,False,True,False,False,False,1,0,3,0,test
1506,2,False,24,19-30,False,True,3,5,0,False,1,4,5,False,True,True,True,0,False,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
1507,2,False,50,40+,True,True,3,2,2,True,1,1,5,False,False,False,False,0,False,False,True,False,False,0,0,False,False,False,1,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
1508,3,True,29,19-30,True,True,5,6,1,True,2,2,2,False,False,False,False,0,False,False,False,False,False,2,4.5,False,False,False,1,False,False,False,2,False,False,True,False,True,False,True,False,False,False,1,0,2,0,test
1509,4,True,31,40+,False,False,4,2,3,True,1,5,5,False,True,False,False,2,False,False,False,False,False,0,0,True,True,True,2,False,False,False,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1510,3,False,40,30-40,False,True,4,2,3,True,1,4,5,False,True,False,True,2,True,False,True,True,True,3,3.666666667,False,False,True,1,True,False,True,2,False,True,True,False,True,True,True,False,False,False,2,0,4,0,test
1511,4,False,18,15-18,True,False,5,5,2,True,2,2,1,False,False,False,False,0,False,False,False,False,True,1,1,False,False,False,3,True,True,True,2,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1512,1,False,27,19-30,True,True,4,6,2,True,2,2,1,True,False,False,False,1,False,False,False,False,True,0,0,False,False,False,1,False,False,False,2,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1513,7,False,25,19-30,True,False,5,5,2,True,1,4,2,False,False,True,False,1,True,True,True,False,False,1,5,True,False,True,3,True,True,True,2,True,True,True,False,True,True,True,False,False,False,2,0,7,0,test
1514,4,False,56,40+,False,True,5,2,1,False,1,5,3,False,True,False,False,3,False,False,False,False,True,3,1,False,False,False,1,False,False,False,2,False,True,False,False,True,False,False,False,False,False,0,0,0,0,test
1515,6,True,28,19-30,False,True,4,2,2,True,1,5,2,False,True,False,False,0,False,False,False,False,False,0,0,False,False,False,3,True,False,True,2,True,True,False,False,True,True,False,False,False,False,1,0,2,0,test
1516,2,True,50,40+,True,False,3,2,0,False,1,5,2,False,False,False,False,0,True,False,False,False,False,0,0,False,False,False,0,False,False,False,0,False,True,False,False,True,False,False,False,False,False,0,0,0,0,test
1517,2,False,52,40+,True,True,3,6,0,True,2,2,2,False,False,False,False,1,False,False,False,False,False,0,0,False,False,False,1,False,False,False,2,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
1518,7,False,44,40+,False,True,5,2,3,True,1,5,2,False,True,False,False,3,True,True,True,True,True,4,2.75,False,False,True,3,True,True,True,2,True,True,True,True,True,False,True,True,True,False,3,3,7,0,test
1519,6,False,35,30-40,True,True,4,6,0,False,1,1,2,True,False,False,False,0,False,False,True,False,False,1,4,False,False,False,0,False,False,False,1,False,True,False,False,True,True,False,False,False,False,1,0,1,0,test
1520,5,False,19,40+,True,False,5,5,2,True,3,3,1,True,False,True,False,0,False,False,False,True,False,2,2.5,False,False,False,0,True,False,True,1,True,False,False,False,False,False,False,False,False,False,0,0,0,0,test
1521,7,False,30,19-30,True,False,5,2,2,True,1,1,3,False,False,True,False,2,True,True,True,False,False,0,0,True,True,False,3,True,True,True,2,True,False,True,True,True,False,True,True,False,False,2,0,7,0,test
1522,1,False,16,15-18,False,False,4,5,1,False,5,2,2,False,False,False,False,2,False,False,False,False,False,1,2,True,True,False,3,True,True,False,2,True,False,False,False,False,False,False,False,False,True,1,0,4,0,test
1523,1,False,71,40+,False,True,4,2,0,False,1,1,2,True,False,False,False,0,False,False,False,False,False,1,2,False,True,False,0,False,False,False,0,False,False,False,False,False,False,False,False,False,False,0,0,0,0,test
